full_name,gsis_id,new_id
NA,00-0029940,32013030-2d30-3032-3939-343080013d41
NA,00-0029942,32013030-2d30-3032-3939-343229adfac9
NA,00-0029945,32013030-2d30-3032-3939-34353269bd28
NA,00-0029946,32013030-2d30-3032-3939-34365bdd84b7
NA,00-0029955,32013030-2d30-3032-3939-35351fcee982
NA,00-0029958,32013030-2d30-3032-3939-3538bc818908
NA,00-0029963,32013030-2d30-3032-3939-3633f9e311fc
NA,00-0029967,32013030-2d30-3032-3939-3637b2c81959
NA,00-0029974,32013030-2d30-3032-3939-37347b2cdf23
NA,00-0029975,32013030-2d30-3032-3939-3735d81a1f82
NA,00-0029992,32013030-2d30-3032-3939-393242273012
NA,00-0029999,32013030-2d30-3032-3939-3939efcf0c06
NA,00-0030000,32013030-2d30-3033-3030-303030d28c01
NA,00-0030001,32013030-2d30-3033-3030-30318aede575
NA,00-0030010,32013030-2d30-3033-3030-31305af73086
NA,00-0030011,32013030-2d30-3033-3030-3131717e3a00
NA,00-0030020,32013030-2d30-3033-3030-32302e2cc58d
NA,00-0030023,32013030-2d30-3033-3030-32335ef0885c
NA,00-0030024,32013030-2d30-3033-3030-3234db03eabd
NA,00-0030027,32013030-2d30-3033-3030-323778c7d9ea
NA,00-0030032,32013030-2d30-3033-3030-33323eb989d4
NA,00-0030033,32013030-2d30-3033-3030-3333906dcbc5
NA,00-0030035,32013030-2d30-3033-3030-3335960ad201
NA,00-0030041,32013030-2d30-3033-3030-34316c059a73
NA,00-0030043,32013030-2d30-3033-3030-3433bc678b59
NA,00-0030046,32013030-2d30-3033-3030-3436998d8081
NA,00-0030047,32013030-2d30-3033-3030-34375e7dbcf1
NA,00-0030048,32013030-2d30-3033-3030-34381e697b32
NA,00-0030049,32013030-2d30-3033-3030-343970bdbf17
NA,00-0030050,32013030-2d30-3033-3030-35307a6d2528
NA,00-0030059,32013030-2d30-3033-3030-35392f2b1fac
NA,00-0030060,32013030-2d30-3033-3030-3630698f0d3e
NA,00-0030061,32013030-2d30-3033-3030-3631da16c503
NA,00-0030062,32013030-2d30-3033-3030-3632e7c01ee5
NA,00-0030063,32013030-2d30-3033-3030-3633feb17156
NA,00-0030064,32013030-2d30-3033-3030-3634ae6893cd
NA,00-0030065,32013030-2d30-3033-3030-36359de21680
NA,00-0030066,32013030-2d30-3033-3030-3636f9831656
NA,00-0030067,32013030-2d30-3033-3030-3637500ee3d9
NA,00-0030068,32013030-2d30-3033-3030-3638335382d4
NA,00-0030069,32013030-2d30-3033-3030-36397c8cda83
NA,00-0030070,32013030-2d30-3033-3030-3730d205078d
NA,00-0030071,32013030-2d30-3033-3030-373162180cc1
NA,00-0030072,32013030-2d30-3033-3030-3732c0b3ab49
NA,00-0030073,32013030-2d30-3033-3030-3733c1cd7c35
NA,00-0030074,32013030-2d30-3033-3030-3734bc69065d
NA,00-0030075,32013030-2d30-3033-3030-373557eb9468
NA,00-0030076,32013030-2d30-3033-3030-3736f297739d
NA,00-0030078,32013030-2d30-3033-3030-373867fd7423
NA,00-0030079,32013030-2d30-3033-3030-3739d3e2c4c1
NA,00-0030080,32013030-2d30-3033-3030-38308d2e4069
NA,00-0030082,32013030-2d30-3033-3030-3832ab66e322
NA,00-0030083,32013030-2d30-3033-3030-3833a3a178ec
NA,00-0030084,32013030-2d30-3033-3030-38346465cc64
NA,00-0030085,32013030-2d30-3033-3030-383513d39aa7
NA,00-0030086,32013030-2d30-3033-3030-38366fdd95dd
NA,00-0030087,32013030-2d30-3033-3030-3837272086ed
NA,00-0030088,32013030-2d30-3033-3030-3838ce12c9dd
NA,00-0030089,32013030-2d30-3033-3030-3839d2c7a50e
NA,00-0030090,32013030-2d30-3033-3030-3930ad080127
NA,00-0030091,32013030-2d30-3033-3030-3931ca8e807e
NA,00-0030092,32013030-2d30-3033-3030-39326221cfca
NA,00-0030093,32013030-2d30-3033-3030-39333ae9fec8
NA,00-0030095,32013030-2d30-3033-3030-39354d0cc66f
NA,00-0030100,32013030-2d30-3033-3031-3030e502a3cf
NA,00-0030102,32013030-2d30-3033-3031-303245a5336a
NA,00-0030104,32013030-2d30-3033-3031-3034eb8bd558
NA,00-0030106,32013030-2d30-3033-3031-30366c16feab
NA,00-0030107,32013030-2d30-3033-3031-3037dd0b3def
NA,00-0030108,32013030-2d30-3033-3031-3038579b9acf
NA,00-0030109,32013030-2d30-3033-3031-3039de0b86ba
NA,00-0030110,32013030-2d30-3033-3031-3130236f61cf
NA,00-0030112,32013030-2d30-3033-3031-313249f67e4f
NA,00-0030113,32013030-2d30-3033-3031-3133cb1a7faf
NA,00-0030114,32013030-2d30-3033-3031-3134f5a428b5
NA,00-0030116,32013030-2d30-3033-3031-3136da1608ab
NA,00-0030117,32013030-2d30-3033-3031-3137b5ee11fb
NA,00-0030118,32013030-2d30-3033-3031-31387e411a70
NA,00-0030119,32013030-2d30-3033-3031-3139106507d0
NA,00-0030121,32013030-2d30-3033-3031-3231c807fabd
NA,00-0030127,32013030-2d30-3033-3031-323765174a9c
NA,00-0030128,32013030-2d30-3033-3031-323855421819
NA,00-0030131,32013030-2d30-3033-3031-3331d60cbe0f
NA,00-0030132,32013030-2d30-3033-3031-3332f2c09d76
NA,00-0030141,32013030-2d30-3033-3031-34316313a31a
NA,00-0030142,32013030-2d30-3033-3031-3432d9dfac16
NA,00-0030143,32013030-2d30-3033-3031-3433650d8ab7
NA,00-0030147,32013030-2d30-3033-3031-34375acb5d34
NA,00-0030148,32013030-2d30-3033-3031-34381d2e1dbd
NA,00-0030149,32013030-2d30-3033-3031-34397b9d54b9
NA,00-0030154,32013030-2d30-3033-3031-353495b959a9
NA,00-0030155,32013030-2d30-3033-3031-3535bd049f8c
NA,00-0030160,32013030-2d30-3033-3031-3630ddf610b0
NA,00-0030161,32013030-2d30-3033-3031-3631ce4b2961
NA,00-0030164,32013030-2d30-3033-3031-36349a5184b6
NA,00-0030166,32013030-2d30-3033-3031-36361b1ab917
NA,00-0030170,32013030-2d30-3033-3031-373072144995
NA,00-0030181,32013030-2d30-3033-3031-3831dd11abdd
NA,00-0030187,32013030-2d30-3033-3031-38374a85e937
NA,00-0030194,32013030-2d30-3033-3031-3934ca0995d2
NA,00-0030196,32013030-2d30-3033-3031-3936355d346b
NA,00-0030197,32013030-2d30-3033-3031-3937c79659a6
NA,00-0030198,32013030-2d30-3033-3031-3938dbb78fb0
NA,00-0030207,32013030-2d30-3033-3032-30375eed08af
NA,00-0030210,32013030-2d30-3033-3032-313067bc9083
NA,00-0030215,32013030-2d30-3033-3032-3135c99744c1
NA,00-0030216,32013030-2d30-3033-3032-3136ad823d70
NA,00-0030217,32013030-2d30-3033-3032-313728adee82
NA,00-0030219,32013030-2d30-3033-3032-31393ff1da53
NA,00-0030222,32013030-2d30-3033-3032-32323384a463
NA,00-0030224,32013030-2d30-3033-3032-32341a111cbb
NA,00-0030228,32013030-2d30-3033-3032-3238414cf97a
NA,00-0030233,32013030-2d30-3033-3032-33338204d86b
NA,00-0030235,32013030-2d30-3033-3032-333520650624
NA,00-0030236,32013030-2d30-3033-3032-333642fc65be
NA,00-0030246,32013030-2d30-3033-3032-3436b0071431
NA,00-0030247,32013030-2d30-3033-3032-34378f576fa7
NA,00-0030251,32013030-2d30-3033-3032-35312308ae14
NA,00-0030254,32013030-2d30-3033-3032-3534e85a944a
NA,00-0030258,32013030-2d30-3033-3032-35384233060c
NA,00-0030259,32013030-2d30-3033-3032-353985dbc0bc
NA,00-0030263,32013030-2d30-3033-3032-363378ccaced
NA,00-0030272,32013030-2d30-3033-3032-37323edb700f
NA,00-0030273,32013030-2d30-3033-3032-3733d25bc395
NA,00-0030274,32013030-2d30-3033-3032-373419510d61
NA,00-0030275,32013030-2d30-3033-3032-3735b1fae90a
NA,00-0030277,32013030-2d30-3033-3032-37374d9da921
NA,00-0030278,32013030-2d30-3033-3032-37382a4d64b8
NA,00-0030279,32013030-2d30-3033-3032-3739a5751069
NA,00-0030280,32013030-2d30-3033-3032-38303e8e6c5e
NA,00-0030282,32013030-2d30-3033-3032-38321eba79b5
NA,00-0030283,32013030-2d30-3033-3032-38339d2fccaf
NA,00-0030286,32013030-2d30-3033-3032-3836791bb18b
NA,00-0030287,32013030-2d30-3033-3032-3837e889941b
NA,00-0030288,32013030-2d30-3033-3032-3838e1100f11
NA,00-0030289,32013030-2d30-3033-3032-3839ad99eb26
NA,00-0030290,32013030-2d30-3033-3032-393049cd7893
NA,00-0030294,32013030-2d30-3033-3032-393429b454aa
NA,00-0030300,32013030-2d30-3033-3033-3030d3c4314e
NA,00-0030312,32013030-2d30-3033-3033-313240f300fb
NA,00-0030317,32013030-2d30-3033-3033-31375ac8cac0
NA,00-0030318,32013030-2d30-3033-3033-3138b6108316
NA,00-0030322,32013030-2d30-3033-3033-323256a0367a
NA,00-0030326,32013030-2d30-3033-3033-3236a9619497
NA,00-0030348,32013030-2d30-3033-3033-34382c2ccfd3
NA,00-0030368,32013030-2d30-3033-3033-36383dcd4650
NA,00-0030371,32013030-2d30-3033-3033-3731171c51e7
NA,00-0030380,32013030-2d30-3033-3033-383070c8a327
NA,00-0030382,32013030-2d30-3033-3033-383259613613
NA,00-0030383,32013030-2d30-3033-3033-3833a037e9e5
NA,00-0030384,32013030-2d30-3033-3033-3834b9c4f8ae
NA,00-0030385,32013030-2d30-3033-3033-38352da01f4b
NA,00-0030386,32013030-2d30-3033-3033-38367a0748da
NA,00-0030387,32013030-2d30-3033-3033-3837d54107ee
NA,00-0030388,32013030-2d30-3033-3033-3838f5502d38
NA,00-0030390,32013030-2d30-3033-3033-3930c6e8a3dd
NA,00-0030391,32013030-2d30-3033-3033-39314b289308
NA,00-0030392,32013030-2d30-3033-3033-393275746060
NA,00-0030396,32013030-2d30-3033-3033-3936fdfc65a6
NA,00-0030400,32013030-2d30-3033-3034-303084281ca6
NA,00-0030401,32013030-2d30-3033-3034-3031fbc833ac
NA,00-0030402,32013030-2d30-3033-3034-3032a90311e6
NA,00-0030403,32013030-2d30-3033-3034-303319d8bbd8
NA,00-0030404,32013030-2d30-3033-3034-3034ec604bfe
NA,00-0030411,32013030-2d30-3033-3034-3131ce277ef2
NA,00-0030412,32013030-2d30-3033-3034-3132bad1e0c6
NA,00-0030413,32013030-2d30-3033-3034-313372fd1b1b
NA,00-0030414,32013030-2d30-3033-3034-3134b5217c4c
NA,00-0030419,32013030-2d30-3033-3034-31396ad2dd9c
NA,00-0030420,32013030-2d30-3033-3034-32304a2322a5
NA,00-0030421,32013030-2d30-3033-3034-3231ceb381de
NA,00-0030422,32013030-2d30-3033-3034-3232b8cf760e
NA,00-0030423,32013030-2d30-3033-3034-3233d574bd98
NA,00-0030424,32013030-2d30-3033-3034-3234ad192b69
NA,00-0030425,32013030-2d30-3033-3034-3235b881614e
NA,00-0030426,32013030-2d30-3033-3034-32369b9e2e94
NA,00-0030427,32013030-2d30-3033-3034-323746dcf215
NA,00-0030428,32013030-2d30-3033-3034-323898ccf2cb
NA,00-0030431,32013030-2d30-3033-3034-333120799932
NA,00-0030432,32013030-2d30-3033-3034-3332b7fb48ab
NA,00-0030433,32013030-2d30-3033-3034-3333d8956421
NA,00-0030434,32013030-2d30-3033-3034-33342071e796
NA,00-0030435,32013030-2d30-3033-3034-333576360f21
NA,00-0030441,32013030-2d30-3033-3034-34319d6793f6
NA,00-0030442,32013030-2d30-3033-3034-34325804ef31
NA,00-0030443,32013030-2d30-3033-3034-343341c8f746
NA,00-0030448,32013030-2d30-3033-3034-343818f5686c
NA,00-0030449,32013030-2d30-3033-3034-3439956fa1bc
NA,00-0030450,32013030-2d30-3033-3034-353029c6f137
NA,00-0030451,32013030-2d30-3033-3034-35311c362205
NA,00-0030455,32013030-2d30-3033-3034-35351277d308
NA,00-0030456,32013030-2d30-3033-3034-3536a3d242c7
NA,00-0030457,32013030-2d30-3033-3034-35377d1a49a4
NA,00-0030458,32013030-2d30-3033-3034-35383484a495
NA,00-0030459,32013030-2d30-3033-3034-353931f5eb98
NA,00-0030460,32013030-2d30-3033-3034-363073138e33
NA,00-0030462,32013030-2d30-3033-3034-3632afdbaf34
NA,00-0030463,32013030-2d30-3033-3034-3633fea3232f
NA,00-0030465,32013030-2d30-3033-3034-3635687ccc00
NA,00-0030466,32013030-2d30-3033-3034-3636d6e49db6
NA,00-0030468,32013030-2d30-3033-3034-3638b83b1794
NA,00-0030469,32013030-2d30-3033-3034-3639e8456ae4
NA,00-0030470,32013030-2d30-3033-3034-373051aa358e
NA,00-0030471,32013030-2d30-3033-3034-37314e7fa6ec
NA,00-0030472,32013030-2d30-3033-3034-3732a77a3295
NA,00-0030474,32013030-2d30-3033-3034-3734e48264f4
NA,00-0030475,32013030-2d30-3033-3034-37352098722f
NA,00-0030476,32013030-2d30-3033-3034-3736817eb267
NA,00-0030484,32013030-2d30-3033-3034-383435fe5e7d
NA,00-0030485,32013030-2d30-3033-3034-38358b182d04
NA,00-0030486,32013030-2d30-3033-3034-38366dcf84dc
NA,00-0030487,32013030-2d30-3033-3034-38379bd4f64f
NA,00-0030488,32013030-2d30-3033-3034-383849c77cec
NA,00-0030490,32013030-2d30-3033-3034-3930e3aa02a6
NA,00-0030491,32013030-2d30-3033-3034-39313156276c
NA,00-0030496,32013030-2d30-3033-3034-3936441ea1c4
NA,00-0030499,32013030-2d30-3033-3034-393968b10cb6
NA,00-0030500,32013030-2d30-3033-3035-3030748e7a41
NA,00-0030502,32013030-2d30-3033-3035-30321ebc86eb
NA,00-0030503,32013030-2d30-3033-3035-30335ddfaae5
NA,00-0030504,32013030-2d30-3033-3035-30346b33fb4c
NA,00-0030505,32013030-2d30-3033-3035-3035b4d433b5
NA,00-0030506,32013030-2d30-3033-3035-3036654ef292
NA,00-0030507,32013030-2d30-3033-3035-30376ccae8d1
NA,00-0030508,32013030-2d30-3033-3035-303860808ae6
NA,00-0030511,32013030-2d30-3033-3035-313110f7ff08
NA,00-0030513,32013030-2d30-3033-3035-3133a7a74674
NA,00-0030514,32013030-2d30-3033-3035-3134289e9fb3
NA,00-0030515,32013030-2d30-3033-3035-3135ced13969
NA,00-0030516,32013030-2d30-3033-3035-3136ffd39661
NA,00-0030517,32013030-2d30-3033-3035-3137f8189e15
NA,00-0030518,32013030-2d30-3033-3035-3138258a6023
NA,00-0030519,32013030-2d30-3033-3035-3139dfec35c2
NA,00-0030520,32013030-2d30-3033-3035-3230b20b479c
NA,00-0030521,32013030-2d30-3033-3035-323154749213
NA,00-0030522,32013030-2d30-3033-3035-3232686049a4
NA,00-0030523,32013030-2d30-3033-3035-32331c7e2625
NA,00-0030524,32013030-2d30-3033-3035-32348f8bd074
NA,00-0030525,32013030-2d30-3033-3035-32354e0c0897
NA,00-0030526,32013030-2d30-3033-3035-3236366507d8
NA,00-0030527,32013030-2d30-3033-3035-32379a8d62ff
NA,00-0030528,32013030-2d30-3033-3035-323867243165
NA,00-0030529,32013030-2d30-3033-3035-323957526cd4
NA,00-0030530,32013030-2d30-3033-3035-3330e2720e63
NA,00-0030532,32013030-2d30-3033-3035-33323196e9ef
NA,00-0030533,32013030-2d30-3033-3035-3333e8333411
NA,00-0030535,32013030-2d30-3033-3035-3335abb95e06
NA,00-0030536,32013030-2d30-3033-3035-3336c6502c78
NA,00-0030538,32013030-2d30-3033-3035-333885612634
NA,00-0030539,32013030-2d30-3033-3035-333970c26d1f
NA,00-0030540,32013030-2d30-3033-3035-3430833c6c6b
NA,00-0030541,32013030-2d30-3033-3035-3431fc55618a
NA,00-0030542,32013030-2d30-3033-3035-34325fb24f9d
NA,00-0030543,32013030-2d30-3033-3035-34333e0fa12a
NA,00-0030544,32013030-2d30-3033-3035-3434fd9b9424
NA,00-0030545,32013030-2d30-3033-3035-34359567f456
NA,00-0030546,32013030-2d30-3033-3035-3436d3f587d9
NA,00-0030547,32013030-2d30-3033-3035-34375b8a8255
NA,00-0030548,32013030-2d30-3033-3035-343810f342d3
NA,00-0030550,32013030-2d30-3033-3035-353095e6d7a9
NA,00-0030553,32013030-2d30-3033-3035-35337dc3963c
NA,00-0030555,32013030-2d30-3033-3035-353556d2f3d3
NA,00-0030556,32013030-2d30-3033-3035-3536b2aa492c
NA,00-0030557,32013030-2d30-3033-3035-353725b8d6de
NA,00-0030558,32013030-2d30-3033-3035-3538c44a5547
NA,00-0030559,32013030-2d30-3033-3035-353994d99d86
NA,00-0030561,32013030-2d30-3033-3035-36317904d9e8
NA,00-0030562,32013030-2d30-3033-3035-36324cbce92e
NA,00-0030563,32013030-2d30-3033-3035-3633480d1284
NA,00-0030564,32013030-2d30-3033-3035-3634b926c47f
NA,00-0030565,32013030-2d30-3033-3035-3635405348e4
NA,00-0030566,32013030-2d30-3033-3035-3636220c99e5
NA,00-0030569,32013030-2d30-3033-3035-3639a313fc3e
NA,00-0030572,32013030-2d30-3033-3035-37326cbdbde9
NA,00-0030573,32013030-2d30-3033-3035-3733d0487351
NA,00-0030574,32013030-2d30-3033-3035-37343a56f972
NA,00-0030575,32013030-2d30-3033-3035-3735b599af52
NA,00-0030576,32013030-2d30-3033-3035-3736cb76de38
NA,00-0030577,32013030-2d30-3033-3035-37379775f512
NA,00-0030578,32013030-2d30-3033-3035-37385ea3f72d
NA,00-0030579,32013030-2d30-3033-3035-373911dcce58
NA,00-0030584,32013030-2d30-3033-3035-38349e1843d7
NA,00-0030585,32013030-2d30-3033-3035-383587ea2e70
NA,00-0030586,32013030-2d30-3033-3035-383676e14d53
NA,00-0030590,32013030-2d30-3033-3035-39304c8d7fe3
NA,00-0030592,32013030-2d30-3033-3035-3932135bb021
NA,00-0030593,32013030-2d30-3033-3035-39337924e77d
NA,00-0030615,32013030-2d30-3033-3036-3135eb3c59a2
NA,00-0030621,32013030-2d30-3033-3036-3231b2b444d7
NA,00-0030640,32013030-2d30-3033-3036-3430f9a17af0
NA,00-0030644,32013030-2d30-3033-3036-3434c5442ce1
NA,00-0030647,32013030-2d30-3033-3036-3437ff37004d
NA,00-0030648,32013030-2d30-3033-3036-343841830da1
NA,00-0030649,32013030-2d30-3033-3036-3439a2313407
NA,00-0030650,32013030-2d30-3033-3036-35309b1996ef
NA,00-0030653,32013030-2d30-3033-3036-35339eb879c7
NA,00-0030656,32013030-2d30-3033-3036-3536e25e7d02
NA,00-0030659,32013030-2d30-3033-3036-353996c48e00
NA,00-0030663,32013030-2d30-3033-3036-3633c60355af
NA,00-0030665,32013030-2d30-3033-3036-363524b99d3d
NA,00-0030668,32013030-2d30-3033-3036-36383d2d78b4
NA,00-0030669,32013030-2d30-3033-3036-3639cab4fa4f
NA,00-0030670,32013030-2d30-3033-3036-3730ff2e6fbd
NA,00-0030671,32013030-2d30-3033-3036-3731e452e440
NA,00-0030682,32013030-2d30-3033-3036-3832a0a68799
NA,00-0030687,32013030-2d30-3033-3036-38376ac7551d
NA,00-0030691,32013030-2d30-3033-3036-3931bcc96477
NA,00-0030694,32013030-2d30-3033-3036-3934e006a669
NA,00-0030697,32013030-2d30-3033-3036-3937aad25bcd
NA,00-0030699,32013030-2d30-3033-3036-393978a0a60c
NA,00-0030700,32013030-2d30-3033-3037-3030d156408b
NA,00-0030705,32013030-2d30-3033-3037-3035b99866ff
NA,00-0030710,32013030-2d30-3033-3037-31306f2009da
NA,00-0030722,32013030-2d30-3033-3037-323291ced697
NA,00-0030725,32013030-2d30-3033-3037-3235295e76a7
NA,00-0030730,32013030-2d30-3033-3037-333084c057c5
NA,00-0030737,32013030-2d30-3033-3037-3337206c1dce
NA,00-0030741,32013030-2d30-3033-3037-34313e0b816e
NA,00-0030743,32013030-2d30-3033-3037-343389074363
NA,00-0030750,32013030-2d30-3033-3037-35301b533fa9
NA,00-0030752,32013030-2d30-3033-3037-35324b9cc47b
NA,00-0030757,32013030-2d30-3033-3037-3537fc747f2e
NA,00-0030758,32013030-2d30-3033-3037-3538ac2ee984
NA,00-0030761,32013030-2d30-3033-3037-3631baf58265
NA,00-0030769,32013030-2d30-3033-3037-3639975ed57f
NA,00-0030770,32013030-2d30-3033-3037-3730c93b01a3
NA,00-0030771,32013030-2d30-3033-3037-37318c757709
NA,00-0030776,32013030-2d30-3033-3037-3736645cb40b
NA,00-0030785,32013030-2d30-3033-3037-3835a21ed4a2
NA,00-0030789,32013030-2d30-3033-3037-3839867effd5
NA,00-0030792,32013030-2d30-3033-3037-3932ce02b2d4
NA,00-0030801,32013030-2d30-3033-3038-3031a8c04f27
NA,00-0030802,32013030-2d30-3033-3038-3032da619fe0
NA,00-0030807,32013030-2d30-3033-3038-3037a03fd987
NA,00-0030814,32013030-2d30-3033-3038-313474d9c56c
NA,00-0030821,32013030-2d30-3033-3038-32317c4d97af
NA,00-0030822,32013030-2d30-3033-3038-3232ec478a42
NA,00-0030828,32013030-2d30-3033-3038-32388372671b
NA,00-0030832,32013030-2d30-3033-3038-3332c579ac57
NA,00-0030833,32013030-2d30-3033-3038-33331f0a1053
NA,00-0030853,32013030-2d30-3033-3038-3533cf3bd438
NA,00-0030854,32013030-2d30-3033-3038-353484bd64c2
NA,00-0030855,32013030-2d30-3033-3038-3535f64e34dc
NA,00-0030860,32013030-2d30-3033-3038-363075a7048a
NA,00-0030864,32013030-2d30-3033-3038-3634fc6efacf
NA,00-0030865,32013030-2d30-3033-3038-3635f0873629
NA,00-0030869,32013030-2d30-3033-3038-3639233ab133
NA,00-0030871,32013030-2d30-3033-3038-37312de3b1b0
NA,00-0030874,32013030-2d30-3033-3038-3734bb46867c
NA,00-0030881,32013030-2d30-3033-3038-3831a4b41458
NA,00-0030883,32013030-2d30-3033-3038-38333145de9e
NA,00-0030889,32013030-2d30-3033-3038-3839d6ba8a6c
NA,00-0030892,32013030-2d30-3033-3038-39327c60b288
NA,00-0030897,32013030-2d30-3033-3038-3937a664ac30
NA,00-0030899,32013030-2d30-3033-3038-3939b7662934
NA,00-0030917,32013030-2d30-3033-3039-31375839358a
NA,00-0030920,32013030-2d30-3033-3039-3230359c0a19
NA,00-0030921,32013030-2d30-3033-3039-323131eeb1fd
NA,00-0030923,32013030-2d30-3033-3039-32339ec89ff7
NA,00-0030937,32013030-2d30-3033-3039-33374aa654e8
NA,00-0030946,32013030-2d30-3033-3039-34369644254c
NA,00-0030954,32013030-2d30-3033-3039-353464dbe596
NA,00-0030963,32013030-2d30-3033-3039-36339d6bc8ca
NA,00-0030968,32013030-2d30-3033-3039-3638401d13f7
NA,00-0030982,32013030-2d30-3033-3039-3832fa55ffb7
NA,00-0030985,32013030-2d30-3033-3039-383531e792c2
NA,00-0030986,32013030-2d30-3033-3039-3836d9184f96
NA,00-0030990,32013030-2d30-3033-3039-39304b2bb0af
NA,00-0030991,32013030-2d30-3033-3039-393154a167de
NA,00-0030992,32013030-2d30-3033-3039-3932d3624ef5
NA,00-0030993,32013030-2d30-3033-3039-393353732e13
NA,00-0030994,32013030-2d30-3033-3039-3934b65b251c
NA,00-0030995,32013030-2d30-3033-3039-3935c8004c79
NA,00-0030996,32013030-2d30-3033-3039-393667043bd8
NA,00-0030997,32013030-2d30-3033-3039-39373ded1aee
NA,00-0030999,32013030-2d30-3033-3039-39395d75b763
NA,00-0031000,32013030-2d30-3033-3130-30309c4b9e21
NA,00-0031001,32013030-2d30-3033-3130-3031661f7a3a
NA,00-0031006,32013030-2d30-3033-3130-303626ee6f66
NA,00-0031008,32013030-2d30-3033-3130-3038f58cc784
NA,00-0031015,32013030-2d30-3033-3130-3135bbd10997
NA,00-0031016,32013030-2d30-3033-3130-3136d67a9c32
NA,00-0031018,32013030-2d30-3033-3130-313823fa694f
NA,00-0031019,32013030-2d30-3033-3130-3139d8e2428b
NA,00-0031020,32013030-2d30-3033-3130-3230248417fd
NA,00-0031021,32013030-2d30-3033-3130-3231d4c5c562
NA,00-0031022,32013030-2d30-3033-3130-3232da9036c6
NA,00-0031023,32013030-2d30-3033-3130-3233cde32046
NA,00-0031024,32013030-2d30-3033-3130-3234e0d85dae
NA,00-0031025,32013030-2d30-3033-3130-3235618c6a82
NA,00-0031028,32013030-2d30-3033-3130-3238567b90bb
NA,00-0031029,32013030-2d30-3033-3130-323962bed636
NA,00-0031031,32013030-2d30-3033-3130-33316cc75a8f
NA,00-0031035,32013030-2d30-3033-3130-33357849f066
NA,00-0031040,32013030-2d30-3033-3130-343096316ab8
NA,00-0031041,32013030-2d30-3033-3130-3431b2e4548e
NA,00-0031042,32013030-2d30-3033-3130-3432ea6fedc8
NA,00-0031043,32013030-2d30-3033-3130-3433f8831067
NA,00-0031044,32013030-2d30-3033-3130-34348dd910d1
NA,00-0031045,32013030-2d30-3033-3130-3435b2554fb3
NA,00-0031046,32013030-2d30-3033-3130-3436c7103920
NA,00-0031047,32013030-2d30-3033-3130-34376737a544
NA,00-0031048,32013030-2d30-3033-3130-34386be1e996
NA,00-0031050,32013030-2d30-3033-3130-3530ceac3ccd
NA,00-0031051,32013030-2d30-3033-3130-35315f0457e5
NA,00-0031052,32013030-2d30-3033-3130-353214e9421d
NA,00-0031053,32013030-2d30-3033-3130-35334f6f8828
NA,00-0031054,32013030-2d30-3033-3130-3534fc3bc8b2
NA,00-0031055,32013030-2d30-3033-3130-35358089ad5b
NA,00-0031057,32013030-2d30-3033-3130-3537c8e60fab
NA,00-0031059,32013030-2d30-3033-3130-3539720313f4
NA,00-0031060,32013030-2d30-3033-3130-3630d691497a
NA,00-0031061,32013030-2d30-3033-3130-3631cb85b6bf
NA,00-0031062,32013030-2d30-3033-3130-36325fcd18e3
NA,00-0031063,32013030-2d30-3033-3130-363344bd858a
NA,00-0031064,32013030-2d30-3033-3130-3634af6ea87a
NA,00-0031066,32013030-2d30-3033-3130-36365e9deca4
NA,00-0031067,32013030-2d30-3033-3130-363746ae3184
NA,00-0031068,32013030-2d30-3033-3130-36387192b459
NA,00-0031070,32013030-2d30-3033-3130-37306580945f
NA,00-0031071,32013030-2d30-3033-3130-373145e937de
NA,00-0031072,32013030-2d30-3033-3130-37324085910b
NA,00-0031074,32013030-2d30-3033-3130-3734d63613a9
NA,00-0031075,32013030-2d30-3033-3130-3735f9bae15f
NA,00-0031076,32013030-2d30-3033-3130-3736eaf4186c
NA,00-0031080,32013030-2d30-3033-3130-3830f4508611
NA,00-0031081,32013030-2d30-3033-3130-38319f5a111b
NA,00-0031083,32013030-2d30-3033-3130-383372c8b3af
NA,00-0031085,32013030-2d30-3033-3130-383531dc65e2
NA,00-0031087,32013030-2d30-3033-3130-3837dc8139ab
NA,00-0031089,32013030-2d30-3033-3130-3839d33249b7
NA,00-0031090,32013030-2d30-3033-3130-3930efad047d
NA,00-0031091,32013030-2d30-3033-3130-3931249c8a5d
